id_client,code_client,sexe,tranche_age,profession,secteur_activite,type_client,statut_client,date_adhesion
5707,CUST-0005707,M,60 ans et plus,Infirmier,Artisanat,Physique,Actif,2020-02-28
5708,CUST-0005708,M,26-35 ans,Commerçant,Éducation,Physique,Actif,2021-03-15
5709,CUST-0005709,M,46-60 ans,Agriculteur,Pêche,Physique,Actif,2021-09-06
5710,CUST-0005710,M,26-35 ans,Enseignant,Restauration,Physique,Actif,2026-02-16
5711,CUST-0005711,F,26-35 ans,Entrepreneur,Services,Physique,Actif,2026-01-28
5712,CUST-0005712,F,60 ans et plus,Restauratrice,Artisanat,Physique,En veille,2017-12-20
5713,CUST-0005713,M,26-35 ans,Informaticien,Restauration,Physique,Actif,2017-03-14
5714,CUST-0005714,F,60 ans et plus,Pêcheur,Informel,Moral,Actif,2024-07-30
5715,CUST-0005715,F,36-45 ans,Agriculteur,Technologie,Physique,Actif,2025-12-31
5716,CUST-0005716,F,36-45 ans,Commerçant,BTP,Physique,Actif,2019-11-03
5717,CUST-0005717,F,46-60 ans,Enseignant,Artisanat,Physique,Actif,2021-04-01
5718,CUST-0005718,M,60 ans et plus,Étudiant,Informel,Physique,Actif,2021-02-08
5719,CUST-0005719,F,36-45 ans,Artisan,Distribution,Association,Actif,2023-06-27
5720,CUST-0005720,M,60 ans et plus,Mécanicien,Services,Physique,Actif,2019-07-30
5721,CUST-0005721,F,46-60 ans,Enseignant,Éducation,Physique,Actif,2023-03-09
5722,CUST-0005722,M,18-25 ans,Artisan,Services,Physique,Actif,2024-09-16
5723,CUST-0005723,M,60 ans et plus,Étudiant,Services,Physique,Actif,2019-01-23
5724,CUST-0005724,M,36-45 ans,Infirmier,Éducation,Physique,Actif,2022-10-22
5725,CUST-0005725,F,46-60 ans,Étudiant,Restauration,Physique,Actif,2017-11-08
5726,CUST-0005726,M,60 ans et plus,Étudiant,Transport,Physique,Actif,2026-06-28
5727,CUST-0005727,F,46-60 ans,Infirmier,BTP,Physique,Actif,2024-06-19
5728,CUST-0005728,M,46-60 ans,Médecin,Technologie,Physique,Actif,2021-05-21
5729,CUST-0005729,M,60 ans et plus,Commerçant,Pêche,Physique,Actif,2020-01-18
5730,CUST-0005730,M,36-45 ans,Infirmier,Artisanat,Physique,Actif,2023-08-27
5731,CUST-0005731,M,26-35 ans,Coiffeur,Agriculture,Physique,Actif,2024-09-16
5732,CUST-0005732,F,36-45 ans,Artisan,Agriculture,Physique,Actif,2019-07-05
5733,CUST-0005733,F,26-35 ans,Restauratrice,Pêche,Physique,Actif,2021-04-12
5734,CUST-0005734,F,26-35 ans,Infirmier,Administration,Moral,Actif,2025-05-17
5735,CUST-0005735,F,60 ans et plus,Artisan,Services,Association,Actif,2021-08-31
5736,CUST-0005736,F,18-25 ans,Fonctionnaire,Restauration,Physique,Actif,2026-01-19
5737,CUST-0005737,M,36-45 ans,Chauffeur,Transport,Physique,En veille,2017-02-19
5738,CUST-0005738,F,46-60 ans,Éleveur,Élevage,Physique,Actif,2019-03-02
5739,CUST-0005739,F,36-45 ans,Informaticien,Pêche,Physique,Actif,2022-01-14
5740,CUST-0005740,F,36-45 ans,Tailleur,Agriculture,Physique,Actif,2025-03-01
5741,CUST-0005741,F,46-60 ans,Infirmier,Distribution,Physique,En veille,2025-02-06
5742,CUST-0005742,F,60 ans et plus,Tailleur,Services,Physique,Actif,2018-10-21
5743,CUST-0005743,M,26-35 ans,Éleveur,Informel,Physique,Actif,2019-05-15
5744,CUST-0005744,F,36-45 ans,Pêcheur,Restauration,Physique,Actif,2021-02-06
5745,CUST-0005745,F,36-45 ans,Entrepreneur,Artisanat,Physique,Actif,2018-05-09
5746,CUST-0005746,F,36-45 ans,Commerçant,Artisanat,Physique,Actif,2019-05-27
5747,CUST-0005747,F,46-60 ans,Vendeur,Services,Physique,Actif,2024-05-14
5748,CUST-0005748,M,36-45 ans,Médecin,Technologie,Physique,Actif,2019-12-31
5749,CUST-0005749,M,46-60 ans,Étudiant,Restauration,Physique,Suspendu,2017-10-21
5750,CUST-0005750,M,26-35 ans,Agriculteur,Restauration,Association,Actif,2025-09-28
5751,CUST-0005751,M,36-45 ans,Vendeur,Élevage,Physique,Actif,2022-09-09
5752,CUST-0005752,M,36-45 ans,Informaticien,Pêche,Physique,Actif,2020-12-30
5753,CUST-0005753,F,18-25 ans,Coiffeur,Élevage,Physique,Actif,2024-09-09
5754,CUST-0005754,M,46-60 ans,Infirmier,Éducation,Physique,Actif,2019-10-04
5755,CUST-0005755,F,26-35 ans,Artisan,Élevage,Physique,En veille,2017-04-15
5756,CUST-0005756,F,26-35 ans,Restauratrice,BTP,Physique,En veille,2019-06-10
5757,CUST-0005757,F,46-60 ans,Agent public,Services,Physique,Actif,2025-08-21
5758,CUST-0005758,M,60 ans et plus,Vendeur,Transport,Physique,Actif,2024-07-19
5759,CUST-0005759,M,60 ans et plus,Enseignant,Administration,Physique,En veille,2020-09-29
5760,CUST-0005760,M,36-45 ans,Entrepreneur,Administration,Physique,Actif,2019-02-04
5761,CUST-0005761,M,60 ans et plus,Médecin,Restauration,Physique,Actif,2017-01-23
5762,CUST-0005762,F,18-25 ans,Agent public,Élevage,Physique,Actif,2023-04-07
5763,CUST-0005763,F,36-45 ans,Enseignant,Santé,Physique,Actif,2024-09-05
5764,CUST-0005764,F,60 ans et plus,Agriculteur,Agriculture,Physique,En veille,2024-10-28
5765,CUST-0005765,M,46-60 ans,Fonctionnaire,BTP,Physique,Actif,2020-07-26
5766,CUST-0005766,M,60 ans et plus,Agent public,Santé,Physique,Actif,2022-06-29
5767,CUST-0005767,F,46-60 ans,Informaticien,Administration,Physique,Actif,2020-06-27
5768,CUST-0005768,F,46-60 ans,Médecin,Élevage,Physique,Actif,2020-11-30
5769,CUST-0005769,F,36-45 ans,Chauffeur,Administration,Physique,Suspendu,2018-05-02
5770,CUST-0005770,F,46-60 ans,Artisan,Commerce,Physique,Actif,2023-10-03
5771,CUST-0005771,F,36-45 ans,Tailleur,Transport,Physique,Actif,2018-03-05
5772,CUST-0005772,F,46-60 ans,Tailleur,Informel,Physique,Actif,2021-11-26
5773,CUST-0005773,M,36-45 ans,Vendeur,Artisanat,Physique,En veille,2024-05-10
5774,CUST-0005774,M,18-25 ans,Tailleur,Pêche,Physique,Actif,2019-07-29
5775,CUST-0005775,F,36-45 ans,Commerçant,Artisanat,Physique,Actif,2025-05-13
5776,CUST-0005776,M,46-60 ans,Artisan,Éducation,Physique,Actif,2018-02-06
5777,CUST-0005777,F,60 ans et plus,Ménagère,Élevage,Physique,Actif,2018-11-21
5778,CUST-0005778,M,36-45 ans,Tailleur,Technologie,Physique,Actif,2023-03-28
5779,CUST-0005779,F,18-25 ans,Informaticien,Restauration,Physique,Actif,2021-03-23
5780,CUST-0005780,F,36-45 ans,Éleveur,Distribution,Physique,Actif,2023-08-18
5781,CUST-0005781,M,46-60 ans,Infirmier,Artisanat,Physique,Actif,2025-12-12
5782,CUST-0005782,F,18-25 ans,Infirmier,Restauration,Physique,Actif,2023-12-01
5783,CUST-0005783,F,36-45 ans,Chauffeur,Services,Association,Actif,2026-01-05
5784,CUST-0005784,M,18-25 ans,Coiffeur,Services,Physique,Actif,2025-01-16
5785,CUST-0005785,F,26-35 ans,Mécanicien,Services,Physique,Actif,2017-04-05
5786,CUST-0005786,F,46-60 ans,Mécanicien,Élevage,Physique,Suspendu,2022-01-06
5787,CUST-0005787,M,18-25 ans,Tailleur,Éducation,Moral,Actif,2021-03-15
5788,CUST-0005788,M,46-60 ans,Infirmier,Transport,Physique,Actif,2021-08-25
5789,CUST-0005789,F,46-60 ans,Agent public,Informel,Physique,Actif,2018-12-26
5790,CUST-0005790,M,18-25 ans,Coiffeur,BTP,Moral,Actif,2026-04-23
5791,CUST-0005791,M,46-60 ans,Enseignant,Services,Physique,Actif,2025-11-05
5792,CUST-0005792,F,18-25 ans,Enseignant,Agriculture,Physique,Actif,2019-04-25
5793,CUST-0005793,M,46-60 ans,Informaticien,Restauration,Physique,Actif,2020-06-24
5794,CUST-0005794,F,36-45 ans,Mécanicien,Restauration,Physique,Actif,2025-12-08
5795,CUST-0005795,F,46-60 ans,Entrepreneur,Administration,Physique,Suspendu,2017-03-18
5796,CUST-0005796,M,36-45 ans,Vendeur,Élevage,Physique,Actif,2020-03-14
5797,CUST-0005797,M,18-25 ans,Coiffeur,Services,Physique,Suspendu,2025-11-09
5798,CUST-0005798,F,36-45 ans,Vendeur,Restauration,Physique,Actif,2020-11-12
5799,CUST-0005799,F,60 ans et plus,Étudiant,BTP,Physique,Actif,2021-01-02
5800,CUST-0005800,F,26-35 ans,Chauffeur,Informel,Physique,Actif,2024-04-20
5801,CUST-0005801,F,18-25 ans,Éleveur,Agriculture,Association,En veille,2018-01-09
5802,CUST-0005802,F,46-60 ans,Agriculteur,Santé,Physique,Actif,2022-01-23
5803,CUST-0005803,M,46-60 ans,Restauratrice,Santé,Association,En veille,2019-06-13
5804,CUST-0005804,M,46-60 ans,Chauffeur,Technologie,Physique,En veille,2026-05-14
5805,CUST-0005805,F,60 ans et plus,Artisan,Éducation,Physique,Actif,2021-05-01
5806,CUST-0005806,F,26-35 ans,Ménagère,Services,Physique,Actif,2025-05-07
5807,CUST-0005807,M,36-45 ans,Médecin,Informel,Physique,Actif,2020-02-01
5808,CUST-0005808,F,60 ans et plus,Chauffeur,Élevage,Physique,Actif,2021-04-16
5809,CUST-0005809,M,60 ans et plus,Chauffeur,Agriculture,Physique,Actif,2024-01-18
5810,CUST-0005810,M,60 ans et plus,Restauratrice,Services,Physique,En veille,2017-11-27
5811,CUST-0005811,M,26-35 ans,Fonctionnaire,Restauration,Physique,Actif,2025-11-18
5812,CUST-0005812,M,36-45 ans,Restauratrice,Artisanat,Physique,Actif,2024-03-26
5813,CUST-0005813,M,18-25 ans,Commerçant,Administration,Physique,Suspendu,2018-06-09
5814,CUST-0005814,F,46-60 ans,Artisan,Agriculture,Association,Actif,2023-12-14
5815,CUST-0005815,M,18-25 ans,Vendeur,Pêche,Physique,Actif,2019-04-29
5816,CUST-0005816,M,46-60 ans,Vendeur,Restauration,Physique,Actif,2017-10-24
5817,CUST-0005817,F,26-35 ans,Éleveur,Restauration,Physique,Actif,2017-03-08
5818,CUST-0005818,M,46-60 ans,Entrepreneur,Services,Physique,Actif,2024-03-29
5819,CUST-0005819,M,36-45 ans,Chauffeur,Restauration,Physique,Actif,2017-04-19
5820,CUST-0005820,M,26-35 ans,Éleveur,Pêche,Physique,Actif,2019-10-15
5821,CUST-0005821,F,26-35 ans,Informaticien,Commerce,Physique,Actif,2026-03-27
5822,CUST-0005822,M,36-45 ans,Entrepreneur,Transport,Physique,Actif,2021-01-22
5823,CUST-0005823,M,36-45 ans,Étudiant,Commerce,Moral,En veille,2017-05-14
5824,CUST-0005824,M,46-60 ans,Pêcheur,Artisanat,Physique,Actif,2026-06-20
5825,CUST-0005825,F,46-60 ans,Agent public,BTP,Physique,Actif,2026-04-24
5826,CUST-0005826,M,46-60 ans,Chauffeur,Commerce,Physique,Actif,2026-01-08
5827,CUST-0005827,M,46-60 ans,Mécanicien,Restauration,Physique,Actif,2021-02-06
5828,CUST-0005828,M,60 ans et plus,Infirmier,Commerce,Physique,Actif,2017-06-19
5829,CUST-0005829,F,60 ans et plus,Commerçant,Élevage,Physique,Actif,2020-07-03
5830,CUST-0005830,F,18-25 ans,Agent public,Administration,Physique,Actif,2017-04-04
5831,CUST-0005831,M,36-45 ans,Médecin,Informel,Physique,Actif,2018-12-03
5832,CUST-0005832,F,26-35 ans,Chauffeur,BTP,Physique,Actif,2021-11-07
5833,CUST-0005833,F,60 ans et plus,Agent public,Santé,Physique,Actif,2018-12-09
5834,CUST-0005834,F,18-25 ans,Agent public,Éducation,Physique,Actif,2024-03-07
5835,CUST-0005835,M,46-60 ans,Chauffeur,Transport,Moral,En veille,2025-09-03
5836,CUST-0005836,F,46-60 ans,Vendeur,Technologie,Physique,Actif,2023-12-05
5837,CUST-0005837,M,60 ans et plus,Chauffeur,Restauration,Physique,Actif,2020-04-13
5838,CUST-0005838,F,36-45 ans,Agent public,Distribution,Physique,Actif,2022-05-18
5839,CUST-0005839,F,36-45 ans,Entrepreneur,Agriculture,Physique,Actif,2019-03-07
5840,CUST-0005840,F,46-60 ans,Tailleur,Technologie,Physique,Actif,2020-09-11
5841,CUST-0005841,M,26-35 ans,Mécanicien,Distribution,Physique,Actif,2023-03-04
5842,CUST-0005842,M,26-35 ans,Tailleur,Restauration,Physique,Suspendu,2025-04-19
5843,CUST-0005843,F,36-45 ans,Vendeur,Restauration,Association,Actif,2017-07-08
5844,CUST-0005844,M,36-45 ans,Agent public,Éducation,Physique,Actif,2019-09-01
5845,CUST-0005845,M,46-60 ans,Commerçant,Artisanat,Physique,Suspendu,2024-09-04
5846,CUST-0005846,M,36-45 ans,Infirmier,Éducation,Physique,En veille,2025-12-09
5847,CUST-0005847,F,26-35 ans,Vendeur,Élevage,Physique,Actif,2026-03-04
5848,CUST-0005848,M,18-25 ans,Infirmier,Santé,Physique,Actif,2022-12-08
5849,CUST-0005849,M,46-60 ans,Restauratrice,Santé,Physique,En veille,2021-10-10
5850,CUST-0005850,M,46-60 ans,Entrepreneur,Administration,Physique,Actif,2025-01-06
5851,CUST-0005851,M,26-35 ans,Informaticien,Éducation,Physique,Actif,2021-06-20
5852,CUST-0005852,F,36-45 ans,Éleveur,Élevage,Physique,Actif,2020-01-20
5853,CUST-0005853,M,36-45 ans,Enseignant,Agriculture,Physique,Actif,2018-10-10
5854,CUST-0005854,F,46-60 ans,Restauratrice,Agriculture,Physique,Actif,2024-06-06
5855,CUST-0005855,M,36-45 ans,Enseignant,Élevage,Physique,Actif,2018-02-22
5856,CUST-0005856,F,46-60 ans,Entrepreneur,Agriculture,Physique,Actif,2024-03-29
5857,CUST-0005857,F,60 ans et plus,Agent public,Élevage,Physique,Actif,2020-06-28
5858,CUST-0005858,M,26-35 ans,Restauratrice,Artisanat,Physique,Actif,2024-08-17
5859,CUST-0005859,F,26-35 ans,Pêcheur,Informel,Physique,Actif,2026-06-24
5860,CUST-0005860,M,26-35 ans,Médecin,Éducation,Association,Actif,2024-12-05
5861,CUST-0005861,F,36-45 ans,Agent public,Pêche,Physique,Actif,2024-05-25
5862,CUST-0005862,M,60 ans et plus,Étudiant,BTP,Physique,Actif,2026-03-22
5863,CUST-0005863,M,36-45 ans,Éleveur,Distribution,Physique,Actif,2025-04-18
5864,CUST-0005864,M,36-45 ans,Restauratrice,Technologie,Physique,Actif,2024-02-07
5865,CUST-0005865,F,18-25 ans,Commerçant,Élevage,Physique,Actif,2022-08-22
5866,CUST-0005866,F,36-45 ans,Restauratrice,Éducation,Physique,Actif,2019-06-15
5867,CUST-0005867,M,60 ans et plus,Agent public,Informel,Physique,En veille,2024-04-13
5868,CUST-0005868,F,26-35 ans,Tailleur,Élevage,Physique,Actif,2017-07-06
5869,CUST-0005869,M,18-25 ans,Informaticien,Commerce,Association,Actif,2024-12-31
5870,CUST-0005870,F,26-35 ans,Ménagère,Transport,Physique,Suspendu,2020-08-21
5871,CUST-0005871,M,46-60 ans,Infirmier,Commerce,Physique,Actif,2019-11-21
5872,CUST-0005872,M,36-45 ans,Chauffeur,Services,Physique,Actif,2025-05-01
5873,CUST-0005873,M,60 ans et plus,Tailleur,Élevage,Physique,Actif,2023-09-13
5874,CUST-0005874,F,36-45 ans,Infirmier,Agriculture,Physique,Actif,2017-06-11
5875,CUST-0005875,F,60 ans et plus,Mécanicien,Distribution,Physique,Actif,2018-04-23
5876,CUST-0005876,M,18-25 ans,Éleveur,Artisanat,Physique,Actif,2021-09-08
5877,CUST-0005877,F,46-60 ans,Agent public,Agriculture,Physique,Actif,2018-11-18
5878,CUST-0005878,M,60 ans et plus,Infirmier,Pêche,Physique,Actif,2022-03-06
5879,CUST-0005879,F,36-45 ans,Informaticien,Administration,Association,Actif,2021-10-13
5880,CUST-0005880,M,46-60 ans,Commerçant,Élevage,Physique,Actif,2024-06-01
5881,CUST-0005881,F,46-60 ans,Ménagère,Distribution,Physique,Actif,2024-06-08
5882,CUST-0005882,F,36-45 ans,Agent public,Commerce,Physique,Actif,2018-01-23
5883,CUST-0005883,F,46-60 ans,Fonctionnaire,BTP,Physique,Actif,2024-10-18
5884,CUST-0005884,F,46-60 ans,Artisan,Artisanat,Physique,Actif,2020-05-14
5885,CUST-0005885,M,60 ans et plus,Entrepreneur,Élevage,Moral,Actif,2020-10-01
5886,CUST-0005886,F,18-25 ans,Restauratrice,BTP,Physique,En veille,2017-01-14
5887,CUST-0005887,F,26-35 ans,Entrepreneur,Élevage,Moral,Actif,2017-03-06
5888,CUST-0005888,M,36-45 ans,Restauratrice,Artisanat,Moral,Actif,2023-05-21
5889,CUST-0005889,M,46-60 ans,Agriculteur,Artisanat,Physique,Actif,2025-10-30
5890,CUST-0005890,M,26-35 ans,Infirmier,Pêche,Physique,Actif,2018-01-28
5891,CUST-0005891,M,60 ans et plus,Commerçant,Commerce,Physique,Actif,2017-05-11
5892,CUST-0005892,M,46-60 ans,Agriculteur,Administration,Physique,Actif,2023-08-26
5893,CUST-0005893,F,46-60 ans,Pêcheur,Restauration,Physique,Actif,2020-02-04
5894,CUST-0005894,F,46-60 ans,Commerçant,BTP,Physique,Actif,2025-09-16
5895,CUST-0005895,M,46-60 ans,Vendeur,Restauration,Association,Actif,2019-11-17
5896,CUST-0005896,F,46-60 ans,Mécanicien,Artisanat,Physique,Actif,2023-11-25
5897,CUST-0005897,F,46-60 ans,Commerçant,Distribution,Physique,Actif,2025-06-10
5898,CUST-0005898,M,36-45 ans,Agriculteur,Administration,Physique,Actif,2024-06-20
5899,CUST-0005899,M,26-35 ans,Chauffeur,Santé,Physique,En veille,2018-07-05
5900,CUST-0005900,F,26-35 ans,Agriculteur,Éducation,Moral,Actif,2019-01-29
5901,CUST-0005901,F,26-35 ans,Fonctionnaire,Agriculture,Physique,Actif,2021-07-26
5902,CUST-0005902,M,26-35 ans,Chauffeur,BTP,Physique,En veille,2021-11-28
5903,CUST-0005903,M,46-60 ans,Enseignant,Services,Physique,Actif,2018-12-03
5904,CUST-0005904,F,26-35 ans,Infirmier,Distribution,Physique,Actif,2025-11-01
5905,CUST-0005905,F,26-35 ans,Mécanicien,Technologie,Physique,Actif,2024-07-04
5906,CUST-0005906,M,26-35 ans,Artisan,Élevage,Physique,Actif,2023-03-05
5907,CUST-0005907,F,36-45 ans,Pêcheur,Agriculture,Physique,Actif,2025-10-25
5908,CUST-0005908,F,46-60 ans,Informaticien,Administration,Physique,Actif,2022-12-27
5909,CUST-0005909,F,26-35 ans,Agent public,Technologie,Physique,Actif,2025-12-06
5910,CUST-0005910,M,26-35 ans,Médecin,Agriculture,Moral,Actif,2020-02-18
5911,CUST-0005911,M,26-35 ans,Éleveur,Technologie,Physique,Actif,2019-05-20
5912,CUST-0005912,M,26-35 ans,Vendeur,Commerce,Physique,Actif,2018-04-01
5913,CUST-0005913,F,60 ans et plus,Informaticien,Éducation,Physique,Actif,2024-10-08
5914,CUST-0005914,F,18-25 ans,Infirmier,Administration,Physique,Actif,2017-11-19
5915,CUST-0005915,M,36-45 ans,Mécanicien,Agriculture,Physique,Actif,2019-01-27
5916,CUST-0005916,F,60 ans et plus,Enseignant,Santé,Physique,Actif,2025-02-01
5917,CUST-0005917,M,60 ans et plus,Agent public,Éducation,Physique,Actif,2017-03-08
5918,CUST-0005918,M,36-45 ans,Commerçant,Restauration,Physique,En veille,2018-09-08
5919,CUST-0005919,M,60 ans et plus,Tailleur,Informel,Physique,Actif,2021-08-21
5920,CUST-0005920,F,46-60 ans,Éleveur,Pêche,Physique,Actif,2024-06-13
5921,CUST-0005921,F,60 ans et plus,Éleveur,Éducation,Physique,Actif,2017-07-12
5922,CUST-0005922,F,46-60 ans,Commerçant,Transport,Physique,Actif,2017-09-04
5923,CUST-0005923,F,46-60 ans,Tailleur,Services,Moral,En veille,2025-02-04
5924,CUST-0005924,F,46-60 ans,Entrepreneur,Restauration,Physique,Actif,2019-08-31
5925,CUST-0005925,F,46-60 ans,Ménagère,Artisanat,Physique,Actif,2017-10-29
5926,CUST-0005926,M,46-60 ans,Fonctionnaire,Distribution,Moral,En veille,2022-07-21
5927,CUST-0005927,M,60 ans et plus,Commerçant,Santé,Physique,Actif,2018-04-08
5928,CUST-0005928,M,60 ans et plus,Chauffeur,Distribution,Physique,En veille,2021-06-23
5929,CUST-0005929,M,46-60 ans,Coiffeur,Commerce,Physique,Actif,2025-09-20
5930,CUST-0005930,M,60 ans et plus,Pêcheur,Informel,Moral,Actif,2021-12-09
5931,CUST-0005931,F,18-25 ans,Mécanicien,Artisanat,Physique,Actif,2020-03-25
5932,CUST-0005932,F,36-45 ans,Mécanicien,Santé,Physique,Actif,2024-08-26
5933,CUST-0005933,F,36-45 ans,Ménagère,Commerce,Physique,Actif,2023-09-03
5934,CUST-0005934,M,36-45 ans,Informaticien,Agriculture,Physique,Actif,2021-02-19
5935,CUST-0005935,F,60 ans et plus,Chauffeur,Restauration,Physique,En veille,2024-01-02
5936,CUST-0005936,F,46-60 ans,Agent public,Administration,Moral,Actif,2021-01-20
5937,CUST-0005937,F,46-60 ans,Commerçant,Élevage,Moral,Actif,2023-08-28
5938,CUST-0005938,M,36-45 ans,Ménagère,Éducation,Physique,Actif,2020-03-24
5939,CUST-0005939,F,18-25 ans,Entrepreneur,Élevage,Physique,Actif,2024-06-02
5940,CUST-0005940,F,36-45 ans,Agent public,Informel,Physique,Actif,2023-08-12
5941,CUST-0005941,F,46-60 ans,Infirmier,Santé,Physique,Actif,2017-03-31
5942,CUST-0005942,F,18-25 ans,Infirmier,Pêche,Moral,Suspendu,2022-09-07
5943,CUST-0005943,M,46-60 ans,Informaticien,Restauration,Moral,Actif,2023-06-18
5944,CUST-0005944,F,26-35 ans,Agriculteur,Restauration,Physique,Actif,2023-03-12
5945,CUST-0005945,M,60 ans et plus,Tailleur,Artisanat,Physique,Actif,2021-06-15
5946,CUST-0005946,M,26-35 ans,Infirmier,Transport,Physique,Actif,2017-06-23
5947,CUST-0005947,F,26-35 ans,Agent public,Commerce,Physique,Actif,2026-01-16
5948,CUST-0005948,F,26-35 ans,Éleveur,Agriculture,Physique,Actif,2018-07-27
5949,CUST-0005949,F,46-60 ans,Agriculteur,Restauration,Physique,Actif,2017-10-08
5950,CUST-0005950,M,60 ans et plus,Chauffeur,Distribution,Physique,Suspendu,2019-12-06
5951,CUST-0005951,M,60 ans et plus,Entrepreneur,Élevage,Physique,Actif,2021-04-03
5952,CUST-0005952,F,60 ans et plus,Éleveur,Services,Physique,Actif,2021-02-03
5953,CUST-0005953,F,60 ans et plus,Étudiant,Restauration,Physique,Actif,2017-10-03
5954,CUST-0005954,F,36-45 ans,Chauffeur,Agriculture,Association,En veille,2025-11-13
5955,CUST-0005955,M,46-60 ans,Mécanicien,Technologie,Physique,Actif,2017-08-29
5956,CUST-0005956,F,26-35 ans,Fonctionnaire,Restauration,Physique,Actif,2017-04-03
5957,CUST-0005957,M,60 ans et plus,Vendeur,Élevage,Physique,Actif,2022-05-17
5958,CUST-0005958,F,26-35 ans,Restauratrice,Restauration,Physique,Actif,2017-09-19
5959,CUST-0005959,M,36-45 ans,Vendeur,Technologie,Physique,Actif,2024-03-20
5960,CUST-0005960,M,46-60 ans,Étudiant,Pêche,Physique,Actif,2021-02-26
5961,CUST-0005961,M,18-25 ans,Infirmier,Services,Physique,Actif,2025-06-16
5962,CUST-0005962,M,60 ans et plus,Agriculteur,Administration,Physique,Actif,2022-10-20
5963,CUST-0005963,F,60 ans et plus,Agriculteur,Santé,Physique,Actif,2018-12-24
5964,CUST-0005964,F,46-60 ans,Vendeur,Distribution,Physique,Actif,2023-02-15
5965,CUST-0005965,M,60 ans et plus,Médecin,Santé,Physique,Actif,2023-11-29
5966,CUST-0005966,F,60 ans et plus,Artisan,Éducation,Physique,Actif,2022-02-15
5967,CUST-0005967,F,60 ans et plus,Restauratrice,Pêche,Physique,Actif,2025-09-22
5968,CUST-0005968,M,26-35 ans,Agriculteur,Pêche,Physique,Actif,2026-03-17
5969,CUST-0005969,M,60 ans et plus,Informaticien,Éducation,Moral,Actif,2017-04-09
5970,CUST-0005970,F,46-60 ans,Restauratrice,Artisanat,Physique,En veille,2024-06-15
5971,CUST-0005971,M,36-45 ans,Infirmier,Éducation,Physique,Actif,2019-10-27
5972,CUST-0005972,F,36-45 ans,Fonctionnaire,Transport,Physique,Actif,2021-08-19
5973,CUST-0005973,F,18-25 ans,Pêcheur,Élevage,Moral,En veille,2023-03-29
5974,CUST-0005974,F,46-60 ans,Éleveur,Informel,Physique,Actif,2017-02-11
5975,CUST-0005975,F,46-60 ans,Agent public,Restauration,Moral,Suspendu,2023-12-21
5976,CUST-0005976,M,60 ans et plus,Infirmier,Services,Physique,Actif,2019-07-29
5977,CUST-0005977,F,46-60 ans,Éleveur,Transport,Physique,Actif,2021-03-14
5978,CUST-0005978,F,26-35 ans,Artisan,Services,Association,Actif,2019-10-27
5979,CUST-0005979,F,60 ans et plus,Commerçant,Technologie,Physique,Actif,2022-03-22
5980,CUST-0005980,M,60 ans et plus,Médecin,Élevage,Association,Actif,2026-06-17
